,latent,label
0,0.019448649138212204,5
1,0.0192570723593235,2
2,0.02110462822020054,6
3,0.01996956765651703,0
4,0.01996956765651703,0
5,0.018452631309628487,3
6,0.019077301025390625,2
7,0.019809262827038765,0
8,0.01896490529179573,1
9,0.019565140828490257,5
10,0.019324779510498047,2
11,0.018638327717781067,3
12,0.019130030646920204,2
13,0.02011304348707199,0
14,0.019146909937262535,2
15,0.019146909937262535,2
16,0.02054663375020027,7
17,0.02054663375020027,7
18,0.019673336297273636,5
19,0.019673336297273636,5
20,0.020828139036893845,6
21,0.018872998654842377,1
22,0.019471578299999237,5
23,0.019471578299999237,5
24,0.019087890163064003,2
25,0.019087890163064003,2
26,0.019544515758752823,5
27,0.020541992038488388,7
28,0.020541992038488388,7
29,0.018626056611537933,3
30,0.019451763480901718,5
31,0.01910083182156086,2
32,0.01925588957965374,2
33,0.01879838854074478,1
34,0.02014460414648056,0
35,0.019423313438892365,2
36,0.019646864384412766,5
37,0.01926542818546295,2
38,0.01974598690867424,5
39,0.01974598690867424,5
40,0.01990474760532379,0
41,0.020211700350046158,7
42,0.018638327717781067,3
43,0.018540991470217705,3
44,0.020267672836780548,7
45,0.020267672836780548,7
46,0.020033322274684906,0
47,0.0191714596003294,2
48,0.019259901717305183,2
49,0.019259901717305183,2
50,0.01988973841071129,0
51,0.019295327365398407,2
52,0.019336525350809097,2
53,0.019669098779559135,5
54,0.018562495708465576,3
55,0.02003968507051468,0
56,0.019114449620246887,2
57,0.01860320381820202,3
58,0.019229115918278694,2
59,0.020345916971564293,7
60,0.020345916971564293,7
61,0.019947050139307976,0
62,0.019545864313840866,5
63,0.019677888602018356,5
64,0.019254300743341446,2
65,0.01919902302324772,2
66,0.01919902302324772,2
67,0.019513167440891266,5
68,0.019513167440891266,5
69,0.020232995972037315,7
70,0.018878553062677383,1
71,0.01877063885331154,1
72,0.020501580089330673,7
73,0.01817491091787815,3
74,0.019762491807341576,5
75,0.019762491807341576,5
76,0.01931692846119404,2
77,0.01931692846119404,2
78,0.019912179559469223,0
79,0.019912179559469223,0
80,0.018917199224233627,1
81,0.021391110494732857,6
82,0.019059225916862488,1
83,0.019403710961341858,2
84,0.019417883828282356,2
85,0.018596461042761803,3
86,0.018596461042761803,3
87,0.019274543970823288,2
88,0.01847275346517563,3
89,0.01996671035885811,0
90,0.019350148737430573,2
91,0.019350148737430573,2
92,0.019001325592398643,1
93,0.020396193489432335,7
94,0.020396193489432335,7
95,0.01927110180258751,2
96,0.019768472760915756,5
97,0.019768472760915756,5
98,0.018043553456664085,3
99,0.01927316002547741,2
100,0.01927316002547741,2
101,0.01927316002547741,2
102,0.01927316002547741,2
103,0.019706331193447113,5
104,0.01934068277478218,2
105,0.01934068277478218,2
106,0.02251044288277626,4
107,0.019633594900369644,5
108,0.019633594900369644,5
109,0.02053462341427803,7
110,0.01947234570980072,5
111,0.0207538865506649,6
112,0.0191591028124094,2
113,0.019004983827471733,1
114,0.019421827048063278,2
115,0.01937820203602314,2
116,0.019485268741846085,5
117,0.01933269202709198,2
118,0.019847502931952477,0
119,0.019421827048063278,2
120,0.0195598304271698,5
121,0.018958501517772675,1
122,0.019309991970658302,2
123,0.019309991970658302,2
124,0.019241750240325928,2
125,0.019695410504937172,5
126,0.019796114414930344,0
127,0.020038045942783356,0
128,0.020038045942783356,0
129,0.020101560279726982,0
130,0.020165041089057922,0
131,0.019276775419712067,2
132,0.020762331783771515,6
133,0.019084462895989418,2
134,0.019084462895989418,2
135,0.01882040873169899,1
136,0.019578374922275543,5
137,0.02043752372264862,7
138,0.020020313560962677,0
139,0.020660292357206345,7
140,0.020169474184513092,0
141,0.01874500885605812,1
142,0.01874500885605812,1
143,0.019999394193291664,0
144,0.019999394193291664,0
145,0.01907200738787651,1
146,0.018975945189595222,1
147,0.018975945189595222,1
148,0.01891437917947769,1
149,0.01891437917947769,1
150,0.019689667969942093,5
151,0.019841939210891724,0
152,0.019841939210891724,0
153,0.019192803651094437,2
154,0.019192803651094437,2
155,0.019100312143564224,2
156,0.019952286034822464,0
157,0.019952286034822464,0
158,0.019229115918278694,2
159,0.019741835072636604,5
160,0.02038475126028061,7
161,0.02038475126028061,7
162,0.01914380118250847,2
163,0.0186348594725132,3
164,0.020680416375398636,7
165,0.01915132626891136,2
166,0.020332856103777885,7
167,0.019568847492337227,5
168,0.01981586590409279,0
169,0.019811585545539856,0
170,0.019811585545539856,0
171,0.019544364884495735,5
172,0.018967673182487488,1
173,0.019708892330527306,5
174,0.019653195515275,5
175,0.019606102257966995,5
176,0.019606102257966995,5
177,0.019469626247882843,5
178,0.021268006414175034,6
179,0.018500544130802155,3
180,0.018695492297410965,1
181,0.01858445443212986,3
182,0.020500946789979935,7
183,0.018932407721877098,1
184,0.01944488286972046,5
185,0.01920366659760475,2
186,0.02005365677177906,0
187,0.019809231162071228,0
188,0.01955154910683632,5
189,0.019145889207720757,2
190,0.022830350324511528,4
191,0.0202193446457386,7
192,0.0202193446457386,7
193,0.018930625170469284,1
194,0.018930625170469284,1
195,0.01971844770014286,5
196,0.01876051537692547,1
197,0.01876051537692547,1
198,0.018775368109345436,1
199,0.018656421452760696,3
200,0.019551889970898628,5
201,0.019551889970898628,5
202,0.01932673528790474,2
203,0.01932673528790474,2
204,0.020549818873405457,7
205,0.020549818873405457,7
206,0.02077309414744377,6
207,0.01930009387433529,2
208,0.01930009387433529,2
209,0.0204754788428545,7
210,0.019068093970417976,1
211,0.01868043839931488,1
212,0.01976582780480385,5
213,0.020076289772987366,0
214,0.019050996750593185,1
215,0.019405629485845566,2
216,0.018585670739412308,3
217,0.018585670739412308,3
218,0.01960769295692444,5
219,0.01960769295692444,5
220,0.019285570830106735,2
221,0.01916595548391342,2
222,0.01897677779197693,1
223,0.01917201094329357,2
224,0.019597725942730904,5
225,0.019597725942730904,5
226,0.019101567566394806,2
227,0.020009106025099754,0
228,0.019858304411172867,0
229,0.01956953853368759,5
230,0.019208189100027084,2
231,0.01959787681698799,5
232,0.019435809925198555,5
233,0.019435809925198555,5
234,0.020329544320702553,7
235,0.01912146434187889,2
236,0.019099533557891846,2
237,0.019099533557891846,2
238,0.019456028938293457,5
239,0.01976935565471649,5
240,0.019456028938293457,5
241,0.01951606199145317,5
242,0.01927952468395233,2
243,0.02005356177687645,0
244,0.019730746746063232,5
245,0.020360589027404785,7
246,0.020144516602158546,0
247,0.01920504868030548,2
248,0.01873135194182396,1
249,0.018128659576177597,3
250,0.020038433372974396,0
251,0.018827099353075027,1
252,0.019486168399453163,5
253,0.020243294537067413,7
254,0.01959345117211342,5
255,0.0195460245013237,5
256,0.01929483562707901,2
257,0.02046087756752968,7
258,0.019019601866602898,1
259,0.01964932680130005,5
260,0.020668134093284607,7
261,0.019868237897753716,0
262,0.019868237897753716,0
263,0.019495666027069092,5
264,0.019495666027069092,5
265,0.019324779510498047,2
266,0.019046470522880554,1
267,0.019671961665153503,5
268,0.018116693943738937,3
269,0.018116693943738937,3
270,0.01860320381820202,3
271,0.02008017897605896,0
272,0.02008017897605896,0
273,0.020075704902410507,0
274,0.02033180184662342,7
275,0.02033180184662342,7
276,0.019119180738925934,2
277,0.0196312814950943,5
278,0.0196312814950943,5
279,0.020089194178581238,0
280,0.020089194178581238,0
281,0.020015375688672066,0
282,0.019606992602348328,5
283,0.019606992602348328,5
284,0.020038463175296783,0
285,0.019899867475032806,0
286,0.02031153254210949,7
287,0.02031153254210949,7
288,0.019405486062169075,2
289,0.019405486062169075,2
290,0.018977312371134758,1
291,0.019900547340512276,0
292,0.01947293058037758,5
293,0.01937573030591011,2
294,0.01950158178806305,5
295,0.018928280100226402,1
296,0.01979566179215908,0
297,0.018486522138118744,3
298,0.019291076809167862,2
299,0.019291076809167862,2
300,0.019662808626890182,5
301,0.019410379230976105,2
302,0.019765330478549004,5
303,0.019765330478549004,5
304,0.019654646515846252,5
305,0.019149407744407654,2
306,0.01949826255440712,5
307,0.019101403653621674,2
308,0.019718147814273834,5
309,0.019432123750448227,2
310,0.01907491497695446,1
311,0.019552338868379593,5
312,0.02018734999001026,0
313,0.01943810284137726,5
314,0.020200835540890694,7
315,0.018851058557629585,1
316,0.018851058557629585,1
317,0.019006837159395218,1
318,0.019006837159395218,1
319,0.018519967794418335,3
320,0.018519967794418335,3
321,0.018525805324316025,3
322,0.020012961700558662,0
323,0.0197700634598732,5
324,0.01884465664625168,1
325,0.019315874204039574,2
326,0.019315874204039574,2
327,0.02048749104142189,7
328,0.02048749104142189,7
329,0.018924053758382797,1
330,0.01957712695002556,5
331,0.01782885193824768,3
332,0.019038919359445572,1
333,0.02011307328939438,0
334,0.019549567252397537,5
335,0.020668525248765945,7
336,0.018649064004421234,3
337,0.018649064004421234,3
338,0.018190432339906693,3
339,0.01914604939520359,2
340,0.019328787922859192,2
341,0.018542610108852386,3
342,0.020301468670368195,7
343,0.020301468670368195,7
344,0.019249092787504196,2
345,0.018945101648569107,1
346,0.018838226795196533,1
347,0.018855255097150803,1
348,0.01930106244981289,2
349,0.01916937157511711,2
350,0.018817495554685593,1
351,0.019096441566944122,2
352,0.0189560204744339,1
353,0.0189560204744339,1
354,0.018293581902980804,3
355,0.01876700669527054,1
356,0.01876700669527054,1
357,0.019233331084251404,2
358,0.019233331084251404,2
359,0.019981253892183304,0
360,0.018686052411794662,1
361,0.018630817532539368,3
362,0.02005511149764061,0
363,0.018517443910241127,3
364,0.0196097232401371,5
365,0.019737206399440765,5
366,0.019280359148979187,2
367,0.02005772292613983,0
368,0.01794835925102234,3
369,0.021501032635569572,6
370,0.018624288961291313,3
371,0.020382901653647423,7
372,0.020382901653647423,7
373,0.020382901653647423,7
374,0.020382901653647423,7
375,0.020382901653647423,7
376,0.020382901653647423,7
377,0.020382901653647423,7
378,0.020382901653647423,7
379,0.020382901653647423,7
380,0.01880062185227871,1
381,0.01880062185227871,1
382,0.019709620624780655,5
383,0.020437326282262802,7
384,0.020437326282262802,7
385,0.020329803228378296,7
386,0.020329803228378296,7
387,0.020398873835802078,7
388,0.020515479147434235,7
389,0.020515479147434235,7
390,0.019473496824502945,5
391,0.019829532131552696,0
392,0.01896984502673149,1
393,0.01896984502673149,1
394,0.019794002175331116,0
395,0.019545888528227806,5
396,0.018934037536382675,1
397,0.0201242845505476,0
398,0.018541984260082245,3
399,0.01918097771704197,2
400,0.019421380013227463,2
401,0.019929170608520508,0
402,0.01861165091395378,3
403,0.019442759454250336,5
404,0.019181912764906883,2
405,0.019181912764906883,2
406,0.019690731540322304,5
407,0.019690731540322304,5
408,0.019648883491754532,5
409,0.019648883491754532,5
410,0.01946871727705002,5
411,0.01901816390454769,1
412,0.01824100688099861,3
413,0.01824100688099861,3
414,0.017897747457027435,3
415,0.017897747457027435,3
416,0.01904931291937828,1
417,0.019944027066230774,0
418,0.019944027066230774,0
419,0.019702186807990074,5
420,0.019970975816249847,0
421,0.019138816744089127,2
422,0.019138816744089127,2
423,0.019452260807156563,5
424,0.02117099240422249,6
425,0.02117099240422249,6
426,0.020084738731384277,0
427,0.019192824140191078,2
428,0.019302722066640854,2
429,0.019060228019952774,1
430,0.018546639010310173,3
431,0.02009795978665352,0
432,0.01860475167632103,3
433,0.02009795978665352,0
434,0.01860475167632103,3
435,0.019791200757026672,5
436,0.01921815611422062,2
437,0.0194835402071476,5
438,0.019386233761906624,2
439,0.019386233761906624,2
440,0.01885627582669258,1
441,0.01958489418029785,5
442,0.019522517919540405,5
443,0.019190337508916855,2
444,0.019190337508916855,2
445,0.020141378045082092,0
446,0.020141378045082092,0
447,0.01914321631193161,2
448,0.019559448584914207,5
449,0.02009521797299385,0
450,0.019856400787830353,0
451,0.018997609615325928,1
452,0.0197795070707798,5
453,0.019764494150877,5
454,0.019001256674528122,1
455,0.019116347655653954,2
456,0.01973433420062065,5
457,0.019855139777064323,0
458,0.019047610461711884,1
459,0.01923389360308647,2
460,0.01944272220134735,5
461,0.01875692792236805,1
462,0.01875692792236805,1
463,0.01875692792236805,1
464,0.01875692792236805,1
465,0.019825290888547897,0
466,0.019825290888547897,0
467,0.018528155982494354,3
468,0.018528155982494354,3
469,0.01971247047185898,5
470,0.01971247047185898,5
471,0.019647231325507164,5
472,0.019986793398857117,0
473,0.019645612686872482,5
474,0.01888781040906906,1
475,0.01930096000432968,2
476,0.01915380172431469,2
477,0.019004937261343002,1
478,0.019587881863117218,5
479,0.019587881863117218,5
480,0.01991349831223488,0
481,0.019287440925836563,2
482,0.019287440925836563,2
483,0.019834306091070175,0
484,0.0201396681368351,0
485,0.0201396681368351,0
486,0.020244240760803223,7
487,0.020244240760803223,7
488,0.019793396815657616,0
489,0.019793400540947914,0
490,0.018951382488012314,1
491,0.018951382488012314,1
492,0.01943381503224373,2
493,0.019366668537259102,2
494,0.020622678101062775,7
495,0.019705213606357574,5
496,0.019705213606357574,5
497,0.019340356811881065,2
498,0.020850617438554764,6
499,0.019665705040097237,5
500,0.019541876390576363,5
501,0.019541876390576363,5
502,0.01927110180258751,2
503,0.020054928958415985,0
504,0.01900513470172882,1
505,0.019432399421930313,2
506,0.019432399421930313,2
507,0.0185389444231987,3
508,0.0185389444231987,3
509,0.019215285778045654,2
510,0.019215285778045654,2
511,0.018970657140016556,1
512,0.019496049731969833,5
513,0.019496049731969833,5
514,0.019706103950738907,5
515,0.019855115562677383,0
516,0.019093483686447144,2
517,0.019093483686447144,2
518,0.019979160279035568,0
519,0.019396226853132248,2
520,0.01949053816497326,5
521,0.019633762538433075,5
522,0.01973896101117134,5
523,0.019047243520617485,1
524,0.019047243520617485,1
525,0.01935552805662155,2
526,0.019176607951521873,2
527,0.020043326541781425,0
528,0.019623490050435066,5
529,0.019894827157258987,0
530,0.019421912729740143,2
531,0.019476134330034256,5
532,0.020493755117058754,7
533,0.02056911587715149,7
534,0.019047923386096954,1
535,0.01925937831401825,2
536,0.019055213779211044,1
537,0.018883293494582176,1
538,0.01956694945693016,5
539,0.01886030100286007,1
540,0.01886030100286007,1
541,0.019618583843111992,5
542,0.018823258578777313,1
543,0.018823258578777313,1
544,0.019273772835731506,2
545,0.019661767408251762,5
546,0.019587188959121704,5
547,0.0193340964615345,2
548,0.019563138484954834,5
549,0.019653022289276123,5
550,0.019653022289276123,5
551,0.01966226100921631,5
552,0.01966226100921631,5
553,0.019961733371019363,0
554,0.018998442217707634,1
555,0.019414272159337997,2
556,0.018620936200022697,3
557,0.01987951248884201,0
558,0.01987951248884201,0
559,0.01987951248884201,0
560,0.01987951248884201,0
561,0.01917862519621849,2
562,0.020413126796483994,7
563,0.020413126796483994,7
564,0.019691864028573036,5
565,0.019280459731817245,2
566,0.019280459731817245,2
567,0.019846782088279724,0
568,0.019687633961439133,5
569,0.019687633961439133,5
570,0.020070869475603104,0
571,0.020070869475603104,0
572,0.018969975411891937,1
573,0.018969975411891937,1
574,0.019623346626758575,5
575,0.019623346626758575,5
576,0.019260317087173462,2
577,0.019260317087173462,2
578,0.01878073811531067,1
579,0.01953750289976597,5
580,0.01953750289976597,5
581,0.020320214331150055,7
582,0.020320214331150055,7
583,0.019713126122951508,5
584,0.019713126122951508,5
585,0.019490480422973633,5
586,0.019490480422973633,5
587,0.019157540053129196,2
588,0.019157540053129196,2
589,0.02008824050426483,0
590,0.019871290773153305,0
591,0.01839003711938858,3
592,0.019332420080900192,2
593,0.01980123110115528,0
594,0.019263900816440582,2
595,0.019263900816440582,2
596,0.018805259838700294,1
597,0.019341645762324333,2
598,0.019341645762324333,2
599,0.019215166568756104,2
600,0.019215166568756104,2
601,0.019215166568756104,2
602,0.019215166568756104,2
603,0.019408851861953735,2
604,0.019012685865163803,1
605,0.019012685865163803,1
606,0.01853981800377369,3
607,0.018899403512477875,1
608,0.018520422279834747,3
609,0.018520422279834747,3
610,0.018977653235197067,1
611,0.019989944994449615,0
612,0.02016584202647209,0
613,0.02016584202647209,0
614,0.019827045500278473,0
615,0.019827045500278473,0
616,0.019832415506243706,0
617,0.0186225064098835,3
618,0.018578864634037018,3
619,0.019861388951539993,0
620,0.019861388951539993,0
621,0.01856227032840252,3
622,0.01856227032840252,3
623,0.018710626289248466,1
624,0.020444491878151894,7
625,0.020444491878151894,7
626,0.019400257617235184,2
627,0.01905103027820587,1
628,0.01968955248594284,5
629,0.019400257617235184,2
630,0.01905103027820587,1
631,0.01968955248594284,5
632,0.020054928958415985,0
633,0.0191938653588295,2
634,0.0191938653588295,2
635,0.01892789453268051,1
636,0.01917947083711624,2
637,0.01917947083711624,2
638,0.01934395730495453,2
639,0.01934395730495453,2
640,0.020463526248931885,7
641,0.020463526248931885,7
642,0.019467215985059738,5
643,0.019467215985059738,5
644,0.019657045602798462,5
645,0.019503463059663773,5
646,0.01998314820230007,0
647,0.01927083358168602,2
648,0.01921454817056656,2
649,0.01921454444527626,2
650,0.01873350329697132,1
651,0.01906643435359001,1
652,0.01849934831261635,3
653,0.01962602324783802,5
654,0.019000543281435966,1
655,0.020854119211435318,6
656,0.019299937412142754,2
657,0.019299937412142754,2
658,0.01851797103881836,3
659,0.01851797103881836,3
660,0.020376360043883324,7
661,0.020042169839143753,0
662,0.020542610436677933,7
663,0.019011717289686203,1
664,0.019786695018410683,5
665,0.02042052522301674,7
666,0.018730949610471725,1
667,0.018730949610471725,1
668,0.019256524741649628,2
669,0.01922575943171978,2
670,0.01922575943171978,2
671,0.0193101204931736,2
672,0.0193101204931736,2
673,0.02031770721077919,7
674,0.019383341073989868,2
675,0.01922328770160675,2
676,0.01922328770160675,2
677,0.01939961314201355,2
678,0.01939961314201355,2
679,0.01980176568031311,0
680,0.01980176568031311,0
681,0.019722793251276016,5
682,0.019365854561328888,2
683,0.018366731703281403,3
684,0.018366731703281403,3
685,0.02078891173005104,6
686,0.01934378407895565,2
687,0.01900743879377842,1
688,0.02060285210609436,7
689,0.020133091136813164,0
690,0.020133091136813164,0
691,0.020231595262885094,7
692,0.020061956718564034,0
693,0.019113365560770035,2
694,0.019113365560770035,2
695,0.020221920683979988,7
696,0.020221920683979988,7
697,0.019532358273863792,5
698,0.019046470522880554,1
699,0.020541805773973465,7
700,0.01868043839931488,1
701,0.01955193653702736,5
702,0.019691864028573036,5
703,0.019449330866336823,5
704,0.019449330866336823,5
705,0.0200083926320076,0
706,0.0200083926320076,0
707,0.019176892936229706,2
708,0.019176892936229706,2
709,0.02051669731736183,7
710,0.020499732345342636,7
711,0.01855718344449997,3
712,0.019279252737760544,2
713,0.01968880370259285,5
714,0.01968880370259285,5
715,0.020423172041773796,7
716,0.01825091429054737,3
717,0.01825091429054737,3
718,0.019347701221704483,2
719,0.01984170451760292,0
720,0.01896696537733078,1
721,0.019184939563274384,2
722,0.020490612834692,7
723,0.020883893594145775,6
724,0.01896696537733078,1
725,0.019565021619200706,5
726,0.01948169432580471,5
727,0.020650871098041534,7
728,0.019283952191472054,2
729,0.01997985690832138,0
730,0.019761372357606888,5
731,0.019661692902445793,5
732,0.019283952191472054,2
733,0.01997985690832138,0
734,0.019761372357606888,5
735,0.019661692902445793,5
736,0.019614074379205704,5
737,0.021133853122591972,6
738,0.01938231661915779,2
739,0.019825397059321404,0
740,0.019337210804224014,2
741,0.01964668370783329,5
742,0.01918325573205948,2
743,0.019128918647766113,2
744,0.019128918647766113,2
745,0.019119469448924065,2
746,0.018689200282096863,1
747,0.01929512992501259,2
748,0.01929512992501259,2
749,0.01915683224797249,2
750,0.01915683224797249,2
751,0.019823379814624786,0
752,0.019823379814624786,0
753,0.018205825239419937,3
754,0.018205825239419937,3
755,0.019552428275346756,5
756,0.018607597798109055,3
757,0.020488154143095016,7
758,0.0196794793009758,5
759,0.019542120397090912,5
760,0.020039042457938194,0
761,0.020279940217733383,7
762,0.020279940217733383,7
763,0.019918426871299744,0
764,0.019918426871299744,0
765,0.018814299255609512,1
766,0.019192276522517204,2
767,0.018814299255609512,1
768,0.019192276522517204,2
769,0.019981253892183304,0
770,0.0192333422601223,2
771,0.0192333422601223,2
772,0.019577115774154663,5
773,0.019720997661352158,5
774,0.01960674673318863,5
775,0.020067982375621796,0
776,0.01867981255054474,1
777,0.01867981255054474,1
778,0.019218571484088898,2
779,0.019218571484088898,2
780,0.01993374526500702,0
781,0.01899038627743721,1
782,0.019152244552969933,2
783,0.01951543241739273,5
784,0.01958758383989334,5
785,0.019120438024401665,2
786,0.019152244552969933,2
787,0.01951543241739273,5
788,0.01958758383989334,5
789,0.019120438024401665,2
790,0.019316717982292175,2
791,0.018107697367668152,3
792,0.022830350324511528,4
793,0.01877063885331154,1
794,0.018578864634037018,3
795,0.01973896101117134,5
796,0.019709620624780655,5
797,0.01966933347284794,5
798,0.01966933347284794,5
799,0.019555818289518356,5
800,0.01816588267683983,3
801,0.01802312768995762,3
802,0.018322616815567017,3
803,0.019342709332704544,2
804,0.019342709332704544,2
805,0.020063171163201332,0
806,0.019313979893922806,2
807,0.019299427047371864,2
808,0.018760692328214645,1
809,0.019678745418787003,5
810,0.0196787491440773,5
811,0.019458472728729248,5
812,0.02077309787273407,6
813,0.018998442217707634,1
814,0.019702186807990074,5
815,0.019344694912433624,2
816,0.01929016038775444,2
817,0.019561322405934334,5
818,0.019471265375614166,5
819,0.01936977729201317,2
820,0.01968950405716896,5
821,0.020117316395044327,0
822,0.01980433240532875,0
823,0.02029276266694069,7
824,0.018583128228783607,3
825,0.01878647319972515,1
826,0.018731076270341873,1
827,0.018731076270341873,1
828,0.01950022205710411,5
829,0.01950022205710411,5
830,0.019967760890722275,0
831,0.019967760890722275,0
832,0.020790744572877884,6
833,0.020790744572877884,6
834,0.01990298181772232,0
835,0.01990298181772232,0
836,0.01930127665400505,2
837,0.01930127665400505,2
838,0.020176898688077927,0
839,0.020176898688077927,0
840,0.018940534442663193,1
841,0.018940534442663193,1
842,0.018935175612568855,1
843,0.018935175612568855,1
844,0.02059210278093815,7
845,0.019226809963583946,2
846,0.019965605810284615,0
847,0.018224049359560013,3
848,0.01886731944978237,1
849,0.01886731944978237,1
850,0.01834380067884922,3
851,0.019307389855384827,2
852,0.019307389855384827,2
853,0.018766257911920547,1
854,0.018766257911920547,1
855,0.018911190330982208,1
856,0.018976014107465744,1
857,0.01996742933988571,0
858,0.01996742933988571,0
859,0.019246548414230347,2
860,0.020270120352506638,7
861,0.020270120352506638,7
862,0.018695872277021408,1
863,0.01913219690322876,2
864,0.01913219690322876,2
865,0.01868910901248455,1
866,0.01868910901248455,1
867,0.0187869593501091,1
868,0.0187869593501091,1
869,0.019586455076932907,5
870,0.019754789769649506,5
871,0.019754789769649506,5
872,0.018558455631136894,3
873,0.020305875688791275,7
874,0.01953592151403427,5
875,0.01953592151403427,5
876,0.01926737278699875,2
877,0.01926737278699875,2
878,0.01914207451045513,2
879,0.01914207451045513,2
880,0.01870303601026535,1
881,0.019311752170324326,2
882,0.019311752170324326,2
883,0.019764922559261322,5
884,0.019764922559261322,5
885,0.019764922559261322,5
886,0.019764922559261322,5
887,0.01988477259874344,0
888,0.01988477259874344,0
889,0.019344694912433624,2
890,0.018370866775512695,3
891,0.018370866775512695,3
892,0.018370866775512695,3
893,0.018370870500802994,3
894,0.018370866775512695,3
895,0.018370866775512695,3
896,0.018370866775512695,3
897,0.018370866775512695,3
898,0.018903538584709167,1
899,0.018931826576590538,1
900,0.019617747515439987,5
901,0.019617747515439987,5
902,0.019508875906467438,5
903,0.019508875906467438,5
904,0.019117310643196106,2
905,0.019117310643196106,2
906,0.019922472536563873,0
907,0.019420821219682693,2
908,0.01920042373239994,2
909,0.01992490142583847,0
910,0.01992490142583847,0
911,0.01992490142583847,0
912,0.01992490142583847,0
913,0.01992490142583847,0
914,0.01992490142583847,0
915,0.01992490142583847,0
916,0.01992490142583847,0
917,0.01992490142583847,0
918,0.01992490142583847,0
919,0.021594297140836716,6
920,0.01888420805335045,1
921,0.01917235180735588,2
922,0.0203248243778944,7
923,0.01920429989695549,2
924,0.01920429989695549,2
925,0.02089761011302471,6
926,0.017672233283519745,3
927,0.019487053155899048,5
928,0.018854646012187004,1
929,0.019251413643360138,2
930,0.019251413643360138,2
931,0.018801482394337654,1
932,0.01907200738787651,1
933,0.019807986915111542,0
934,0.020762331783771515,6
935,0.01914321631193161,2
936,0.019077301025390625,2
937,0.019599903374910355,5
938,0.01820053532719612,3
939,0.018987499177455902,1
940,0.01854308694601059,3
941,0.018468935042619705,3
942,0.019360758364200592,2
943,0.019010450690984726,1
944,0.01921973004937172,2
945,0.018588021397590637,3
946,0.018261387944221497,3
947,0.020680122077465057,7
948,0.020680122077465057,7
949,0.019408851861953735,2
950,0.018881451338529587,1
951,0.019336163997650146,2
952,0.01879628747701645,1
953,0.0200657919049263,0
954,0.01970989629626274,5
955,0.019111566245555878,2
956,0.020501580089330673,7
957,0.019312022253870964,2
958,0.01900406926870346,1
959,0.01900406926870346,1
960,0.019397322088479996,2
961,0.019526738673448563,5
962,0.019526738673448563,5
963,0.020344968885183334,7
964,0.020344968885183334,7
965,0.018994707614183426,1
966,0.018994707614183426,1
967,0.019320202991366386,2
968,0.01921004429459572,2
969,0.01976582780480385,5
970,0.020165041089057922,0
971,0.019846782088279724,0
972,0.018844660371541977,1
